[ 2016-06-15T16:59:10+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ route_check ] --START--
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000207s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000163s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000209s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000092s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000107s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000091s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000125s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000098s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000082s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000142s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000093s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000097s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000083s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000076s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10920 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10984 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10984 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10984 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10984 LIMIT 1   [ RunTime:0.000127s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000130s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000123s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000132s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11575 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11575 LIMIT 1   [ RunTime:0.000131s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11575 LIMIT 1   [ RunTime:0.000118s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11575 LIMIT 1   [ RunTime:0.000137s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11424 LIMIT 1   [ RunTime:0.000129s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11424 LIMIT 1   [ RunTime:0.000126s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11424 LIMIT 1   [ RunTime:0.000127s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11424 LIMIT 1   [ RunTime:0.000126s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000124s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10959 LIMIT 1   [ RunTime:0.000130s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10959 LIMIT 1   [ RunTime:0.000126s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10959 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000111s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000093s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000110s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000090s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000092s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000088s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000088s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000095s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000090s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10935 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000086s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000122s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10942 LIMIT 1   [ RunTime:0.000276s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10942 LIMIT 1   [ RunTime:0.000262s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10942 LIMIT 1   [ RunTime:0.000182s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10942 LIMIT 1   [ RunTime:0.000147s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000162s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000225s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000172s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10960 LIMIT 1   [ RunTime:0.000155s ]
[ 2016-06-15T16:59:11+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10942 LIMIT 1   [ RunTime:0.000133s ]
