[ 2016-06-15T16:57:15+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/3/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ route_check ] --START--
[ 2016-06-15T16:57:22+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 175 行.
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SHOW COLUMNS FROM `nnld_fck` [ RunTime:0.011408s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id`,`password`,`user_type` FROM `nnld_fck` WHERE ( `id` = '1' ) AND ( `user_id` = 'ldrj1688' ) LIMIT 1   [ RunTime:0.000482s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SHOW COLUMNS FROM `nnld_fee` [ RunTime:0.008621s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `i3`,`str27` FROM `nnld_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000231s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 119 行.
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `id`,`user_id` FROM `nnld_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000206s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | NOTIC: [8] Use of undefined constant __ADMIN_GATE__ - assumed '__ADMIN_GATE__' CommonAction.class.php 第 450 行.
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SHOW COLUMNS FROM `nnld_history` [ RunTime:0.004954s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 4788 行.
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT COUNT(*) AS tp_count FROM `nnld_history` WHERE ( 1=1 and pdt>=946656000 and pdt<=1466006399 ) AND ( `action_type` = 5 ) LIMIT 1   [ RunTime:0.003747s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT * FROM `nnld_history` WHERE ( 1=1 and pdt>=946656000 and pdt<=1466006399 ) AND ( `action_type` = 5 ) ORDER BY pdt desc LIMIT 0,5000   [ RunTime:0.009005s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `s18` FROM `nnld_fee` LIMIT 1   [ RunTime:0.000222s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ view_template ] --START--
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Run LocationTemplate Behavior [ RunTime:0.000318s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ view_template ] --END-- [ RunTime:0.000355s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ view_parse ] --START--
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000254s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000170s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000196s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000166s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10887 LIMIT 1   [ RunTime:0.000158s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10888 LIMIT 1   [ RunTime:0.000166s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10910 LIMIT 1   [ RunTime:0.000160s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000169s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10867 LIMIT 1   [ RunTime:0.000166s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10867 LIMIT 1   [ RunTime:0.000289s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000229s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000223s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000227s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000287s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =1 LIMIT 1   [ RunTime:0.000427s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10887 LIMIT 1   [ RunTime:0.000312s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10888 LIMIT 1   [ RunTime:0.000381s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10910 LIMIT 1   [ RunTime:0.000312s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000151s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000133s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000191s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10948 LIMIT 1   [ RunTime:0.000199s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000187s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000267s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000357s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000167s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000171s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000182s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000175s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000166s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000175s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000168s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000189s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000179s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11593 LIMIT 1   [ RunTime:0.000173s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11593 LIMIT 1   [ RunTime:0.000183s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11593 LIMIT 1   [ RunTime:0.000122s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11593 LIMIT 1   [ RunTime:0.000132s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000093s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000128s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000100s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10949 LIMIT 1   [ RunTime:0.000127s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000098s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000129s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000130s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000136s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000096s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000132s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000130s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10950 LIMIT 1   [ RunTime:0.000238s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10967 LIMIT 1   [ RunTime:0.000200s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10967 LIMIT 1   [ RunTime:0.000294s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10967 LIMIT 1   [ RunTime:0.000209s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10967 LIMIT 1   [ RunTime:0.000213s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11544 LIMIT 1   [ RunTime:0.000079s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11544 LIMIT 1   [ RunTime:0.000129s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11544 LIMIT 1   [ RunTime:0.000138s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11544 LIMIT 1   [ RunTime:0.000190s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000153s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000138s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000136s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000136s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000090s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000123s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000163s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000200s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000180s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000376s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000111s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000094s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000096s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000092s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10944 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000100s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000092s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000159s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000138s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000143s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000146s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000176s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000147s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000173s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000205s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10965 LIMIT 1   [ RunTime:0.000206s ]
[ 2016-06-15T16:57:23+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/5/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10946 LIMIT 1   [ RunTime:0.000152s ]
